nll,pi_aa,pi_cc,pi_gg,pi_tt,pi_ac,pi_ag,pi_at,pi_cg,pi_ct,pi_gt,s_0,s_1,s_2,s_3,s_4,s_5
2671.2453177454136,0.0939,0.03806,0.04902,0.08598,0.118,0.10703,0.18509,0.08395,0.12494,0.11402999999999999,0.8210809192259068,9.999999992719433e-09,6.173691204346004,1.1438145058720077,8.794596010257498,3.0041891972573453
2648.1541299513574,0.085,0.04503,0.03702,0.076,0.10598,0.12597,0.17492000000000002,0.10997,0.10706,0.13305,2.1929844049120555,0.40452470452621203,6.528815541109225,1.6784125550569384,7.966166298119443,1.6726808927732488
2617.4790188090965,0.09099,0.03297,0.05301,0.08606,0.12996,0.13599,0.14206,0.08004,0.12194,0.12698,1.0186930118355277,0.4730280243940545,6.627884069487069,0.5669444136361155,11.602768070999813,0.48581457982922827
2731.018354086588,0.09292,0.03902,0.033,0.09206,0.12303,0.132,0.15397,0.08005999999999999,0.132,0.12194,2.152720374502614,1.0000000083999583e-08,7.2426821222879125,0.8863213567703576,7.382240915136592,1.834782220837551
2570.776620682006,0.08697,0.02701,0.05096,0.087,0.11702000000000001,0.14602,0.15905999999999998,0.07694999999999999,0.11596,0.13305,3.478594064187375,0.4958383714267122,4.9477701020602405,0.6438349899932919,10.109103236117065,1.487487287903253
2621.890237051393,0.08598,0.04402,0.037,0.08504,0.11399999999999999,0.11801,0.17598999999999998,0.08798,0.12896,0.12302,2.8448139314223653,0.49203904930237546,4.6003069281330715,1.8666336780994486,8.61004775291104,1.9281525314477677
2631.632416775959,0.09298,0.03898,0.04003,0.08493,0.11002,0.101,0.18603,0.08806,0.11499,0.14298,2.3675356488364105,9.99999996382605e-09,5.307242642326075,1.2310481874043457,8.098834035205332,3.1824040675809186
2696.8847309936364,0.08015,0.046,0.03997,0.09588,0.12308,0.12301999999999999,0.17895,0.085,0.10297,0.12498000000000001,1.6949019778371734,1.0000009166338404e-08,6.333904542758126,2.13719230999837,8.792259477424636,1.1847566216383318
2699.7569496536958,0.10204,0.04202,0.043,0.08394,0.10206000000000001,0.12915,0.16708,0.07295,0.12689,0.13087,3.2686283582590323,0.3850006339705026,7.297850540329115,1.0301648631263722,6.955857201350033,1.1687540238019087
2596.249295546974,0.07908,0.03904,0.046,0.08396,0.10594,0.12898,0.17615999999999998,0.09340000000000001,0.12086,0.12658,2.073576978512889,1.0000018339677999e-08,7.822606887469415,1.9321646604227207,7.351896469912732,0.944415256627976
2640.2649051385647,0.10308,0.04997,0.043,0.10594,0.12129000000000001,0.112,0.17885,0.07999,0.10086,0.10502,1.906692430639942,0.9692865388508082,7.089728329169165,1.3687603713728822,8.065931338195675,0.4952547364681569
2607.469080094457,0.08105,0.03198,0.033,0.09978,0.10703,0.13801,0.17213,0.093,0.12201000000000001,0.12201000000000001,1.448680899897419,1.0000135988007973e-08,8.019239227404144,1.868309830578903,7.7471092405342015,0.43309029847529046
2672.528928985259,0.08802,0.04604,0.04099,0.08592,0.11297,0.12306,0.14709,0.08596000000000001,0.13597,0.13398,4.013133355387091,9.99990210440725e-09,5.324335903185143,1.5417037490663126,8.432937036716918,1.305886505991587
2633.093037686957,0.07404,0.04314,0.03804,0.08794,0.10903,0.12203,0.18809,0.08886,0.13488,0.11395,2.973434875120677,9.999986347992697e-09,8.823360272903752,1.1585987939007178,5.171610411463847,0.844523477368254
2639.2393800851037,0.08207,0.03505,0.04104,0.10898,0.125,0.12314,0.18213000000000001,0.076,0.10181,0.12478,2.8786130550202143,1.0000021092737101e-08,5.518040729949289,1.8049580283390934,9.135502648392412,0.8345654837956867
2650.4120229674945,0.07404,0.03597,0.031,0.09,0.11513000000000001,0.12553,0.19286999999999999,0.062400000000000004,0.12295,0.15011000000000002,2.0912719832279136,9.999988452351291e-09,8.313315489460027,0.9975468060628756,6.687681494096688,0.3691606223835327
2603.8946577503198,0.07803,0.03798,0.04799,0.09,0.11405,0.09998,0.17998999999999998,0.08796999999999999,0.13,0.13401000000000002,0.5101190566398243,0.4973323712302352,6.360005945738903,1.9147506300024317,8.082822516429047,2.4279675261665403
2644.558973660462,0.08403,0.03801,0.04298,0.09595,0.12534,0.13513,0.1637,0.08299999999999999,0.11896000000000001,0.1129,1.8501587326853939,0.4615079402979889,4.996527507395887,0.5739280395459259,10.20675751208338,2.238238646147881
2622.35282759381,0.09201,0.04295,0.041,0.07599,0.12862,0.12203,0.17332999999999998,0.07398,0.11905,0.13104,1.8908950175085169,0.4582129687048602,5.885161993339103,1.7770060656770803,8.183516593715778,1.9648419995385817
2592.446624885181,0.08307,0.041,0.04601,0.08393,0.11673,0.11901,0.19421,0.07302,0.12104999999999999,0.12197,2.043893014879883,0.9960519982635603,6.236577113077611,1.0000039086049393e-08,6.1220167270934756,3.982895233212201
2547.8652800014893,0.08607,0.04299,0.05203,0.10197,0.125,0.11105999999999999,0.17897000000000002,0.06201999999999999,0.11301,0.12688,1.9245700859627364,0.6069233612242672,6.300953993202565,0.811507167594361,6.540968837235517,3.586209767628163
2569.0128693223733,0.082,0.05,0.04001,0.09794,0.09595000000000001,0.1266,0.16102,0.09797,0.13108999999999998,0.11742,1.7486546252278377,1.0000000022232827e-08,7.671626245971471,2.238612797231129,6.992190844330695,1.6384348570490597
2564.9264264785943,0.11309,0.0389,0.043,0.07305,0.11002,0.11701,0.17385,0.08715,0.12295,0.12098,1.057003680169351,9.999901402785926e-09,8.102386789380843,1.4696607615480748,8.284790465165011,1.138486033909557
2610.0904260969346,0.08499,0.03401,0.02903,0.09435,0.11610000000000001,0.10996,0.15402,0.091,0.14553,0.14101,1.4403764704455992,0.4952726835208754,7.408089060638908,1.1390188495376485,6.744655021982283,1.8696001369815989
2611.0887162616373,0.08099,0.04103,0.033,0.08891,0.10499,0.13602999999999998,0.19405,0.08396999999999999,0.10297,0.13406,1.4413700860985375,1.0000012184493481e-08,7.551960333378477,1.2400322602735554,8.505486559974122,0.8281835100714611
2628.531300474326,0.08894,0.0339,0.046,0.09305,0.11857,0.12004000000000001,0.16341,0.07213,0.124,0.13996,9.999994008023778e-09,0.45542272829437774,7.455455606845854,3.4900100461210712,7.69612305317626,0.9038265325485965
2835.893572759505,0.09565,0.04098,0.05,0.08104,0.12508999999999998,0.10303999999999999,0.18334,0.08304,0.10692,0.13090000000000002,2.9265325655890697,0.2967394418382257,6.94718468251495,1.7052237577137286,5.339687121182506,2.946228836744914
2765.097364941668,0.09399,0.04498,0.05085,0.11499,0.12383,0.11497,0.16214,0.08401,0.09914,0.1111,2.807975793366706,1.0000040577989033e-08,6.725239113489655,1.5513469709191194,7.246389539754774,2.277023744644359
2828.2446822804936,0.08598,0.04171,0.05399,0.09599,0.12098,0.10697999999999999,0.16106,0.07699,0.13825,0.11807,1.6464896048164084,0.34968783891170113,7.749981039978569,2.0655603107518887,6.370318641765121,1.657988480913899
2673.556062391809,0.07898,0.03603,0.037,0.09606,0.11773,0.12481,0.19225,0.05899,0.13115,0.127,1.6034861784998788,9.999989524259767e-09,6.275547810397659,2.0778068147470217,6.242721484149713,3.0475506683102607
2763.7917022008724,0.08493,0.0391,0.046,0.09822,0.11682000000000001,0.11513,0.17298,0.08593,0.11694000000000002,0.12395,2.613914648922171,0.7135078895741434,6.98515506957871,1.4159775139865591,7.471924622853339,0.6958885251337137
2698.692935354269,0.09002,0.03398,0.04899,0.07606,0.121,0.11293,0.18109,0.08998,0.12586,0.12009,1.896419551700577,9.999965726136799e-09,4.631942756267103,3.0084385953602824,9.764055009456335,1.5528645525794318
2709.5679872654578,0.08801,0.03501,0.04901,0.08603,0.10599,0.12697,0.15908,0.08186,0.1379,0.13014,2.909401157000421,9.999958396023111e-09,4.8123563539626435,2.464705397821212,7.682553390611823,3.0766551201609196
2734.0651574941717,0.08996,0.04004,0.04397,0.08305,0.108,0.11302000000000001,0.16299,0.09094,0.12095,0.14708,1.9927120955807571,0.3570719909415394,7.889033924720703,2.794012833554453,6.113474429832728,1.0930447415319013
2782.4277266845893,0.08701,0.03191,0.051,0.10112,0.10602,0.12586,0.173,0.07004,0.1269,0.12714,2.5149112992547207,0.3328122543103732,7.064641847390937,0.8845231995612746,8.49397094451775,0.6256471666049884
2756.299736966796,0.09285,0.04005,0.04498,0.08207,0.11285,0.15405,0.17914,0.06795999999999999,0.10211,0.12394,5.3344323028339735,0.32543545288037645,5.918093628630968,1.3951350123909692,5.267686260445908,2.3226199044037847
2746.1124197366707,0.08599,0.04599,0.04699,0.08242,0.12004000000000001,0.12098,0.16555,0.09203,0.12295,0.11706,1.849171073813576,0.3761316799102111,8.027334071038423,2.812001815360476,5.673528322654982,1.5100628131433944
2749.432742552439,0.07799,0.03292,0.05699,0.09096,0.11699999999999999,0.11101,0.18305,0.08505,0.11705,0.12797999999999998,1.1383745528941263,9.999997163766489e-09,7.651207008634524,2.334056488657028,7.483178823649819,1.353976463514295
2722.77451368741,0.07904,0.04302,0.04801,0.08706,0.1385,0.11205,0.17093999999999998,0.08396,0.10744000000000001,0.12998,1.9982006850509801,1.0000053969709462e-08,6.489162915931852,2.889158561679594,7.341195011866472,1.5661117893637682
2727.9996774136503,0.08998,0.03901,0.042,0.08697,0.12297,0.12758,0.15905999999999998,0.07801,0.12097,0.13345,1.9467449739899514,9.999933812420508e-09,6.720510714304583,1.3786754196845972,8.533894195712282,1.4982106805306712
