nll,pi_aa,pi_cc,pi_gg,pi_tt,pi_ac,pi_ag,pi_at,pi_cg,pi_ct,pi_gt,s_0,s_1,s_2,s_3,s_4,s_5,s_6,s_7,s_8,s_9,s_10,s_11,s_12,s_13,s_14,s_15,s_16,s_17,s_18,s_19,s_20,s_21,s_22,s_23,s_24,s_25,s_26,s_27,s_28,s_29,s_30,s_31,s_32,s_33,s_34,s_35,s_36,s_37,s_38,s_39,s_40,s_41,s_42,s_43,s_44
2696.4869251736664,0.08103,0.04098,0.035,0.08298,0.11902,0.13199,0.18392,0.07396,0.12106,0.13006,9.99999996491064e-09,9.99999996491064e-09,9.99999996491064e-09,5.551664439708783,9.99999996491064e-09,7.218488153875942,9.99999996491064e-09,9.99999996491064e-09,9.99999996491064e-09,9.99999996491064e-09,9.99999996491064e-09,9.99999996491064e-09,9.99999996491064e-09,9.99999996491064e-09,9.99999996491064e-09,13.971042434075652,9.99999996491064e-09,9.99999996491064e-09,9.99999996491064e-09,3.880113822703524,9.99999996491064e-09,9.99999996491064e-09,9.99999996491064e-09,3.8739316854701586,9.99999996491064e-09,9.99999996491064e-09,8.266424816955745,9.99999996491064e-09,12.499077057382133,4.966542982625125,1.142156550249646,5.716843040216228,9.99999996491064e-09,3.7208223032018957,9.99999996491064e-09,0.737410711641849,3.6718755785855386,9.99999996491064e-09,1.0432868923184306,9.99999996491064e-09,2.39659669790486,0.7482236309365538,2.0004201921924536,7.398507528263459,9.99999996491064e-09
2697.3526593209303,0.07,0.05692,0.039,0.09893,0.1249,0.12795,0.16912,0.07905,0.12714999999999999,0.10697999999999999,1.000000003078454e-08,1.000000003078454e-08,1.000000003078454e-08,2.1724995688324733,1.000000003078454e-08,4.797039456932859,1.000000003078454e-08,1.000000003078454e-08,1.000000003078454e-08,1.000000003078454e-08,1.000000003078454e-08,7.940690499903356,1.000000003078454e-08,1.000000003078454e-08,4.1333694745883705,10.407812769121072,1.000000003078454e-08,1.000000003078454e-08,1.000000003078454e-08,1.000000003078454e-08,1.000000003078454e-08,6.063852523075778,1.000000003078454e-08,4.475103611987693,1.000000003078454e-08,1.000000003078454e-08,4.51598051812273,1.000000003078454e-08,12.009190986594021,1.7661263003279053,1.000000003078454e-08,6.2460366210151665,1.000000003078454e-08,5.975711426598465,1.000000003078454e-08,0.8802144504665506,7.458672839066111,1.000000003078454e-08,1.000000003078454e-08,1.000000003078454e-08,1.7595719807981902,1.0357307105701017,3.753184306176381,8.932405667275008,1.000000003078454e-08
2657.591352550496,0.07601,0.03506,0.035,0.08309,0.12694,0.12203,0.19186,0.08,0.11705,0.13296000000000002,1.0000000002030677e-08,1.0000000002030677e-08,1.0000000002030677e-08,3.8954509971601747,2.0241676286976378,5.094567119470854,1.0000000002030677e-08,1.0000000002030677e-08,1.0000000002030677e-08,1.0000000002030677e-08,1.0000000002030677e-08,8.285143650888024,1.0000000002030677e-08,1.0000000002030677e-08,1.0000000002030677e-08,17.47199355308131,1.0000000002030677e-08,1.0000000002030677e-08,1.0000000002030677e-08,1.0000000002030677e-08,1.0000000002030677e-08,19.290733741702546,1.0000000002030677e-08,4.087726074950751,1.0000000002030677e-08,1.0000000002030677e-08,11.678905088861276,1.0000000002030677e-08,9.596825968987885,1.6827788993066792,1.1966210875333685,2.997669465938637,1.0000000002030677e-08,7.526946121311523,1.0000000002030677e-08,2.378727671995827,1.90571728395926,1.0000000002030677e-08,3.4510903299030384,1.0000000002030677e-08,1.0000000002030677e-08,1.0000000002030677e-08,1.985953178234968,3.511948739967217,1.0000000002030677e-08
2768.427659051451,0.08997,0.04898,0.04,0.1041,0.11396,0.134,0.17402,0.08298,0.10997,0.10202,1.0000686723069208e-08,1.0000686723069208e-08,1.0000686723069208e-08,6.299029093869716,1.3333701408067,4.0801057448404014,1.0000686723069208e-08,1.0000686723069208e-08,1.0000686723069208e-08,1.0000686723069208e-08,1.0000686723069208e-08,5.772676557166638,1.0000686723069208e-08,1.0000686723069208e-08,3.9317440096659233,18.259142575490355,1.0000686723069208e-08,1.0000686723069208e-08,1.0000686723069208e-08,1.0000686723069208e-08,1.0000686723069208e-08,1.0000686723069208e-08,1.0000686723069208e-08,1.0000686723069208e-08,1.0000686723069208e-08,1.0000686723069208e-08,9.836093151686805,1.0000686723069208e-08,6.993329720110703,1.529111638158396,3.1578922669297147,8.130835686896756,1.0000686723069208e-08,3.8538740234709272,1.0000686723069208e-08,0.6832873633010996,1.445467252625632,1.0000686723069208e-08,1.0000686723069208e-08,1.0000686723069208e-08,1.0000686723069208e-08,0.90209362490497,3.522404999739045,9.48282402572488,1.4454878088205023
2712.3621926285946,0.08299,0.04196,0.047,0.08104,0.14211000000000001,0.11703,0.1669,0.07595,0.11999,0.12503,1.0000088146070036e-08,1.0000088146070036e-08,1.0000088146070036e-08,3.1126937054676715,1.8839124017618993,3.9115059885218524,1.0000088146070036e-08,1.0000088146070036e-08,1.0000088146070036e-08,1.0000088146070036e-08,1.0000088146070036e-08,1.0000088146070036e-08,1.0000088146070036e-08,1.0000088146070036e-08,5.45886987942211,18.208597111640476,1.0000088146070036e-08,1.0000088146070036e-08,1.0000088146070036e-08,1.0000088146070036e-08,1.0000088146070036e-08,1.0000088146070036e-08,1.0000088146070036e-08,6.059017219147452,1.0000088146070036e-08,1.0000088146070036e-08,9.401341431719336,1.0000088146070036e-08,5.661724714946125,3.573762122052867,1.0000088146070036e-08,7.681886500348747,1.6715073894183563,7.488821161380943,1.0000088146070036e-08,1.0000088146070036e-08,4.101976900811507,1.0000088146070036e-08,3.7103276450141123,1.0000088146070036e-08,1.8088804752338397,0.8645401803959567,1.9976166729937705,3.8491534536235967,1.0000088146070036e-08
2733.6136240467445,0.07602,0.03608,0.04197,0.08307,0.11603,0.11599999999999999,0.17987999999999998,0.09397,0.12694,0.13004,9.9999576625955e-09,9.9999576625955e-09,9.9999576625955e-09,3.7771969022603336,9.9999576625955e-09,6.105146906659871,9.9999576625955e-09,9.9999576625955e-09,9.9999576625955e-09,9.9999576625955e-09,9.9999576625955e-09,9.9999576625955e-09,9.9999576625955e-09,9.9999576625955e-09,4.91687695431239,14.01195864555759,9.9999576625955e-09,9.9999576625955e-09,9.9999576625955e-09,9.9999576625955e-09,9.9999576625955e-09,8.476832303516879,9.9999576625955e-09,9.354388811101098,9.9999576625955e-09,9.9999576625955e-09,5.606680494681551,9.9999576625955e-09,4.758576614026407,3.085860363355831,1.2329542832703242,9.626380748090817,9.9999576625955e-09,4.514656245289979,9.9999576625955e-09,0.7936588085797913,9.9999576625955e-09,9.9999576625955e-09,4.437691242899123,9.9999576625955e-09,0.7307236373999884,0.7119371516874413,2.7848071264216605,6.806836917101061,2.019109362822945
2718.198566903128,0.08502,0.03997,0.05099,0.09505,0.13201,0.106,0.15497,0.08799,0.11397,0.13403,9.999881339937895e-09,9.999881339937895e-09,9.999881339937895e-09,3.2040702915402366,9.999881339937895e-09,2.7075707243997744,9.999881339937895e-09,9.999881339937895e-09,9.999881339937895e-09,9.999881339937895e-09,9.999881339937895e-09,6.846269738194494,9.999881339937895e-09,9.999881339937895e-09,9.999881339937895e-09,35.059269064624445,9.999881339937895e-09,9.999881339937895e-09,9.999881339937895e-09,9.999881339937895e-09,9.999881339937895e-09,4.0115663844603615,9.999881339937895e-09,9.999881339937895e-09,9.999881339937895e-09,9.999881339937895e-09,6.07887627624556,9.999881339937895e-09,9.92894829230135,9.999881339937895e-09,9.999881339937895e-09,8.74018105125196,9.999881339937895e-09,8.279218722185265,9.999881339937895e-09,9.999881339937895e-09,9.999881339937895e-09,9.999881339937895e-09,2.508830325425706,9.999881339937895e-09,3.038338116470463,0.8672744785834816,3.5725649870312326,6.013821898455944,9.999881339937895e-09
2754.3329202573364,0.09203,0.04298,0.04297,0.11306,0.10605,0.11096,0.16396,0.08904999999999999,0.11893,0.12000999999999999,9.999900121572648e-09,9.999900121572648e-09,9.999900121572648e-09,9.999900121572648e-09,1.6401360543431076,4.431394108674295,9.999900121572648e-09,9.999900121572648e-09,9.999900121572648e-09,9.999900121572648e-09,9.999900121572648e-09,3.645403927396624,9.999900121572648e-09,9.999900121572648e-09,8.444365384415972,19.869054089070964,9.999900121572648e-09,9.999900121572648e-09,9.999900121572648e-09,9.999900121572648e-09,9.999900121572648e-09,4.355141076903335,9.999900121572648e-09,9.530881808145265,9.999900121572648e-09,9.999900121572648e-09,8.120922112508925,9.999900121572648e-09,7.44970459324591,1.2265270550631184,9.999900121572648e-09,4.80359827576829,9.999900121572648e-09,3.976666324395731,9.999900121572648e-09,0.9064922673044498,3.38534358124843,9.999900121572648e-09,6.230819260901191,9.999900121572648e-09,3.420998729373015,9.999900121572648e-09,9.999900121572648e-09,7.744751631393731,1.1665441545982362
2753.2002939731046,0.07899,0.04197,0.04896,0.09199,0.12398,0.12302,0.18505,0.09106,0.10497999999999999,0.11,1.0000328997875839e-08,1.0000328997875839e-08,1.0000328997875839e-08,1.6809526479567298,1.6935227876278613,9.074458716686909,1.0000328997875839e-08,1.0000328997875839e-08,1.0000328997875839e-08,1.0000328997875839e-08,1.0000328997875839e-08,1.0000328997875839e-08,1.0000328997875839e-08,1.0000328997875839e-08,4.3222731605854126,32.0935362272292,1.0000328997875839e-08,1.0000328997875839e-08,1.0000328997875839e-08,1.0000328997875839e-08,1.0000328997875839e-08,3.7021217061285734,1.0000328997875839e-08,1.0000328997875839e-08,1.0000328997875839e-08,1.0000328997875839e-08,5.814799672767799,1.0000328997875839e-08,8.567092117413871,1.656476017134438,1.0000328997875839e-08,7.1950801158845445,1.0000328997875839e-08,6.362722652665152,1.0000328997875839e-08,1.0000328997875839e-08,2.943088352657654,1.0000328997875839e-08,6.077957198130339,1.0000328997875839e-08,0.835794965981668,1.6033931299182282,1.0000328997875839e-08,3.289195473319654,1.4381147452236298
2754.4378297699936,0.09195,0.03892,0.04596,0.09092,0.11314,0.12298,0.17897000000000002,0.08324000000000001,0.11498,0.11893999999999999,9.999706026719407e-09,9.999706026719407e-09,9.999706026719407e-09,3.17183516214064,9.999706026719407e-09,6.968091671102481,9.999706026719407e-09,9.999706026719407e-09,9.999706026719407e-09,9.999706026719407e-09,9.999706026719407e-09,9.999706026719407e-09,9.999706026719407e-09,9.999706026719407e-09,15.170209387360433,21.716298887425367,9.999706026719407e-09,9.999706026719407e-09,9.999706026719407e-09,9.999706026719407e-09,9.999706026719407e-09,4.18003739047315,9.999706026719407e-09,9.999706026719407e-09,9.999706026719407e-09,9.999706026719407e-09,4.060454203412007,9.999706026719407e-09,9.529833543205223,9.999706026719407e-09,9.999706026719407e-09,8.064023963196764,9.999706026719407e-09,6.298796404505518,9.999706026719407e-09,0.7412522850778247,3.212360327500081,9.999706026719407e-09,7.870160415993283,9.999706026719407e-09,9.999706026719407e-09,2.3166088742877275,9.999706026719407e-09,6.6118861736156145,9.999706026719407e-09
2657.9362454901548,0.09505,0.04506,0.034,0.104,0.12006,0.11702,0.18594,0.07002,0.10688,0.12197,1.0000346130244697e-08,1.0000346130244697e-08,1.0000346130244697e-08,10.134436738181098,1.729029165601112,5.43807964970673,1.0000346130244697e-08,1.0000346130244697e-08,1.0000346130244697e-08,1.0000346130244697e-08,1.0000346130244697e-08,1.0000346130244697e-08,1.0000346130244697e-08,1.0000346130244697e-08,6.007633524410738,7.9458496957915665,1.0000346130244697e-08,1.0000346130244697e-08,1.0000346130244697e-08,1.0000346130244697e-08,1.0000346130244697e-08,1.0000346130244697e-08,1.0000346130244697e-08,1.0000346130244697e-08,1.0000346130244697e-08,1.0000346130244697e-08,8.985476653462223,1.0000346130244697e-08,6.915451052714276,1.0000346130244697e-08,1.0000346130244697e-08,6.028543147106374,1.0000346130244697e-08,8.968008580791993,1.0000346130244697e-08,0.887563075557251,2.354815350641862,1.0000346130244697e-08,6.744891658559737,1.0000346130244697e-08,1.0000346130244697e-08,0.846432624056375,1.0000346130244697e-08,4.474304161022315,1.4738800369581453
2660.9814171812955,0.09399,0.04302,0.04811,0.08699,0.12801,0.11499999999999999,0.17698999999999998,0.06828000000000001,0.10500999999999999,0.1346,9.999876394398057e-09,9.999876394398057e-09,9.999876394398057e-09,9.999876394398057e-09,9.999876394398057e-09,6.0004864237427595,9.999876394398057e-09,9.999876394398057e-09,9.999876394398057e-09,9.999876394398057e-09,9.999876394398057e-09,3.617133472886887,9.999876394398057e-09,9.999876394398057e-09,14.012590354985942,18.08851189786563,9.999876394398057e-09,9.999876394398057e-09,9.999876394398057e-09,9.999876394398057e-09,9.999876394398057e-09,5.924991855615949,9.999876394398057e-09,3.0603584868507125,9.999876394398057e-09,9.999876394398057e-09,3.892879296991195,9.999876394398057e-09,19.61853488870863,9.999876394398057e-09,9.999876394398057e-09,4.418244573117851,2.2704866076140613,7.437618423252485,9.999876394398057e-09,9.999876394398057e-09,2.5255467744946345,9.999876394398057e-09,3.857718959991397,9.999876394398057e-09,1.0709033652302602,0.8426219434322932,2.7927639286571635,8.6847210091866,2.806391010611927
2731.663384723298,0.09207,0.04901,0.02801,0.08797,0.11303,0.12998,0.17997,0.07794999999999999,0.11397,0.12804,1.0000189597271036e-08,1.0000189597271036e-08,1.0000189597271036e-08,4.791418240793093,1.0000189597271036e-08,9.07531131679338,1.0000189597271036e-08,1.0000189597271036e-08,1.0000189597271036e-08,1.0000189597271036e-08,1.0000189597271036e-08,5.968723109538532,1.0000189597271036e-08,1.0000189597271036e-08,4.3144303101886425,20.944507524398233,1.0000189597271036e-08,1.0000189597271036e-08,1.0000189597271036e-08,4.483544485667886,1.0000189597271036e-08,1.0000189597271036e-08,1.0000189597271036e-08,1.0000189597271036e-08,1.0000189597271036e-08,1.0000189597271036e-08,8.438750766787054,1.0000189597271036e-08,8.26192787276567,1.0000189597271036e-08,1.0000189597271036e-08,5.7519397764905404,1.0000189597271036e-08,6.490342491328168,1.0000189597271036e-08,0.7049601524035607,1.0000189597271036e-08,1.0000189597271036e-08,3.9809835501470743,1.0000189597271036e-08,1.6295718112146673,1.0000189597271036e-08,1.882238142145062,5.033465214856073,1.1459445913201345
2717.9218999539016,0.08095,0.04394,0.04103,0.09895,0.11332,0.12800999999999998,0.16566999999999998,0.08198,0.11812,0.12803,1.0000353012624366e-08,1.0000353012624366e-08,1.0000353012624366e-08,3.8957025769947244,1.7351191278316382,9.28562315241416,1.0000353012624366e-08,1.0000353012624366e-08,1.0000353012624366e-08,1.0000353012624366e-08,1.0000353012624366e-08,6.930389314559671,1.0000353012624366e-08,1.0000353012624366e-08,1.0000353012624366e-08,17.152800444397936,1.0000353012624366e-08,1.0000353012624366e-08,1.0000353012624366e-08,1.0000353012624366e-08,1.0000353012624366e-08,10.23414752327309,1.0000353012624366e-08,3.4038262592190547,1.0000353012624366e-08,1.0000353012624366e-08,7.65447295075293,1.0000353012624366e-08,6.146748615109397,1.0000353012624366e-08,1.2477482948697312,5.732318138782626,1.9389098215891476,5.348921210335791,1.0000353012624366e-08,1.0000353012624366e-08,1.6994829850423954,1.0000353012624366e-08,7.6825400767805405,1.0000353012624366e-08,1.0000353012624366e-08,1.6859250207944596,1.0000353012624366e-08,5.122077170050907,1.0000353012624366e-08
