nll,pi_aa,pi_cc,pi_gg,pi_tt,pi_ac,pi_ag,pi_at,pi_cg,pi_ct,pi_gt,s_0,s_1,s_2,s_3,s_4,s_5
2744.9175562693586,0.08498682562500003,0.042849,0.0453647401,0.08322359522499999,0.12069135,0.12418381950000003,0.16820117925000003,0.08817786,0.11943279,0.12288884030000001,0.9822903394582214,9.999852202691682e-11,2.9220469948399246,0.19215030083948104,2.9815520332179752,0.13765141118871563
2725.9066880322466,0.08824761422500002,0.0420045025,0.039593040399999994,0.08940399002499998,0.1217669435,0.1182199874,0.17764784065,0.08156190199999999,0.12256214949999998,0.11899202979999998,0.8792746812577439,9.999504571007732e-11,2.413035942243029,0.6565995833445677,2.9140131691640376,0.45012726096157407
2691.2318601967754,0.075908515225,0.036109500625,0.043257760225000004,0.10658592562499998,0.10470947575,0.11460597455,0.17989751924999997,0.07904469925,0.12407682374999998,0.13580380574999998,1.1008341676793962,0.16768500049201224,1.8174819755612288,0.7288976975428137,3.4114288017030896,0.4245777948668956
2749.584117390035,0.08529320249999998,0.03919608039999999,0.043892345025,0.09027921622499999,0.11564011799999999,0.1223718705,0.17550160649999996,0.08295559979999999,0.11897212139999999,0.12589783964999998,1.1922869404581624,1.000132858203572e-10,1.9646276216287981,0.8309113046672212,3.0451130251390572,0.6840164359433261
2639.4294532990875,0.08266487522499998,0.0412130601,0.03960896040000001,0.09638230702500002,0.11673684029999998,0.1144424706,0.17852093865,0.08080610040000001,0.1260509391,0.12357350820000003,1.275958547844425,0.1855194957661093,1.9068210114922448,0.527398778063825,3.376329639843018,0.17158438249589084
2686.496816091755,0.08846757922499997,0.03979825502499999,0.041626200625000005,0.089427912025,0.11867359064999997,0.12136835174999999,0.17789289914999998,0.08140393474999999,0.11931596454999999,0.12202531225,0.9720248426250224,1.000149910477045e-10,2.486331249725955,0.9449611766041979,2.0957974333448535,0.9453776032359987
2691.458273911105,0.07157497622499999,0.0432348849,0.04907332562500001,0.0918150601,0.11125710509999999,0.11853138175,0.16213156069999998,0.09212338650000002,0.1260097386,0.13424858050000002,1.186060288336028,1.0065250272668104e-10,1.7457195269313013,0.6129982478660696,3.595674287514456,0.5619775086967689
2741.6401680038234,0.0829612809,0.03744224999999999,0.045383911225000004,0.09329053922500001,0.11146761,0.12272094210000001,0.1759488861,0.082444545,0.11820334499999999,0.13013669045,0.9118781168160873,0.13770363195361962,2.216230177754891,0.6161529995213992,3.012167361117462,0.650593336694601
2623.5942024317046,0.08582849122499998,0.04180593622500001,0.043264,0.0867714849,0.11980217744999999,0.12187343999999999,0.1725974001,0.08505744,0.1204585101,0.12254111999999999,0.9070719455039855,0.534988627905653,1.5114392095919227,0.7663189778741087,3.6110490011419616,0.5312233994537187
2753.3491262339426,0.08878314122499996,0.0428531401,0.040608295225,0.08614812009999999,0.12336346929999997,0.12008883394999997,0.17491141429999996,0.0834312403,0.1215190102,0.1182933353,0.27438799547695947,0.28052941676220355,2.326564613808005,0.607893543686247,2.9302336122105612,1.0036320854658336
2784.2199245612615,0.07977800249999999,0.0455950609,0.039804240100000006,0.0927263401,0.12062309699999998,0.112703199,0.172017699,0.08520274060000001,0.1300440406,0.12150558020000002,1.1837804515082209,0.2811848288236222,1.8459497103928293,0.5586590107459608,2.9300071583872023,0.6530814109951723
2705.1913906101954,0.08909926502500001,0.039203999999999996,0.041211030025000005,0.09030025,0.11820401999999999,0.12119195495000001,0.179395495,0.08038998,0.11899799999999998,0.122006005,1.207008042610729,0.29453936970669115,1.6932193955581725,0.2221299346943678,3.302054981359602,0.8776625697851144
2710.970804198449,0.07895257022500002,0.0494929009,0.038412080099999996,0.090333308025,0.12502146590000002,0.11014050030000001,0.16890289335000003,0.0872037906,0.13372894170000002,0.11781154890000001,1.5096441644062284,0.1702386439804811,1.3400314606253776,0.4323376251213682,3.2461849272050767,0.8009941262497422
2672.009676886512,0.087867780625,0.038830673025000005,0.041004225025,0.09243120062499999,0.11682405675,0.12004916075000001,0.18024122125,0.07980530445,0.11981929275,0.12312708475,0.7929805377950402,0.15400558362375202,2.363058396469611,0.9274299587966144,2.318489319695277,0.9026319740690542
2786.423324205785,0.0905769216,0.040979929225,0.03980025,0.088271381025,0.12184967520000001,0.12008304,0.1788334416,0.080771565,0.12028890135,0.11854489500000001,0.9268319193674177,0.2687961105341563,1.622270696377338,0.998347562692958,3.4882022999393203,0.5436050901060899
2723.8798688399593,0.0876219201,0.044514670225000004,0.042438060024999995,0.08236899999999998,0.1249073397,0.12195908009999999,0.16990973999999998,0.08692792985,0.12110539,0.11824686999999999,0.8717658820820399,0.44713201410152975,2.1407401050932506,0.2089167946481252,3.0041340552332585,0.7684610019689702
2743.409829831596,0.07950990062499999,0.04184070249999999,0.044933400625,0.09090224999999999,0.11535597249999997,0.11954330124999998,0.17003092499999997,0.08671897249999999,0.12334364999999999,0.127820925,0.43245288904199763,0.13850334410828985,1.7650959172750091,1.152163627897452,3.243733619940363,1.0438631048317513
2734.202606317321,0.07924788009999999,0.042830372025,0.04622500000000001,0.087933006225,0.1165198041,0.12104930000000001,0.16695513569999998,0.08899065,0.12273880185,0.12751005,1.0717166105941556,0.14726470995863322,1.711911311930913,0.20029753873561001,4.219950560036778,0.28004719053309346
2766.7723731144133,0.07981472522499998,0.039998000024999994,0.0412008804,0.09891654009999998,0.11300317484999997,0.11468978939999998,0.17770758529999994,0.08118997019999999,0.12580085489999998,0.12767847959999998,1.0300012994711447,0.14479080333037406,1.9714198744077949,0.8205214476687741,2.9152814335012307,0.6524300931011292
2765.1326047857046,0.08703385022500001,0.0407959204,0.044521,0.08526692002500001,0.11917425940000001,0.12449633,0.17229171015000003,0.08523555999999999,0.1179583398,0.12322611,0.5486478251592048,0.39460186382006673,2.284471389320225,0.5770184275000091,3.6145214976724467,0.1326658093695471
2768.7973267254815,0.08969725502500003,0.03786916,0.0434889316,0.088425943225,0.11656345400000002,0.12491337460000003,0.17811866135000004,0.081163768,0.115734458,0.1240249942,0.5616048731342254,0.3936463471499479,2.1176419470387824,0.8074812722612762,3.683056337621339,0.1320653324682383
2670.9792454438284,0.0939790336,0.037457731599999995,0.03553413502499999,0.09696684602499998,0.1186632448,0.11557618559999999,0.1909225024,0.07296651539999999,0.12053477659999999,0.11739902894999998,1.1340903924862953,0.3325769034196819,2.5187924040711325,0.5268511125574746,2.3930190322111,0.16361746183545897
2673.472068609054,0.09240992009999999,0.037508068900000004,0.042869702499999995,0.0871961841,0.11774748659999999,0.125882259,0.1795304142,0.080198747,0.1143776286,0.122279589,0.5091159588672932,0.3171122084461953,1.7818070944431272,1.2467768604305827,3.849766805536784,0.3265333900856226
2742.694060470927,0.0921486736,0.04059620522500001,0.038414040025,0.0893770816,0.12232557320000001,0.1189924844,0.1815045952,0.07898010515000001,0.12047191120000002,0.1171893304,0.9527958693372555,0.14005926429100385,2.387266586525546,0.4217331696627209,3.0452449012561993,0.2842224660932605
2727.0772961909393,0.08091180249999999,0.0402604225,0.044116801600000005,0.09293961959999998,0.11414978499999999,0.11949175599999999,0.17343485399999997,0.084289052,0.12234031799999999,0.1280655888,0.7815441541197087,0.5974401294066762,2.5742971514249873,0.6351887916439766,2.6284932294923875,0.1391062469070304
2718.458099488446,0.08673908522499998,0.04607676902499999,0.0362864401,0.0902041156,0.12643823464999998,0.11220432469999998,0.17690927019999997,0.0817792619,0.1289389654,0.1144235332,0.9542682376289303,0.306812401938208,2.1447781776053123,0.42135852871715446,2.8080001659075307,0.6027445622752735
2719.9790807786258,0.07755389522499999,0.0400840441,0.053118725624999995,0.08458208890000002,0.1115109637,0.12836766074999997,0.16198358510000002,0.09228679949999999,0.11645414860000002,0.1340580885,1.1832295442086689,0.29361450485133794,1.8640724133823834,0.8180806946150897,2.7549985622007376,0.9853052074301456
2680.7870950705183,0.085547475225,0.036502013025,0.04226108062499999,0.09664948322499999,0.11176144335,0.12025520774999998,0.18185839845,0.07855226324999999,0.11879226735,0.12782036774999997,0.3421909793150429,0.47871832898240735,2.3279317779163393,0.7337678060677014,2.915418611611131,0.6013565572602723
2705.2301555211984,0.08151024999999999,0.03388176490000001,0.04182025,0.1062303649,0.10510396999999999,0.1167695,0.18610602999999998,0.07528463,0.11998787020000001,0.13330537,1.210241969475044,0.15476118856943466,2.0521297223713235,0.7246500912958538,2.5761419794580904,0.8188181662351872
2747.187615134329,0.08613638010000002,0.0449100864,0.03980823040000001,0.08706630489999996,0.1243928016,0.11711424960000003,0.17320018859999997,0.08456455680000001,0.12506246879999997,0.1177447328,0.5527688716834771,0.2939290916824372,2.390704059186917,0.6114000901997921,3.0332406297462846,0.4390728312247795
2705.1589357620674,0.08322648010000001,0.0424236409,0.0432764809,0.0885122001,0.1188405706,0.12002914940000001,0.1716573198,0.08569587819999999,0.12255626939999999,0.12378201059999999,0.9338774631329508,1.0000000001451172e-10,2.266113499499835,0.4308275947442899,2.7212717877907493,1.0469488390467947
2705.9822439038517,0.08966730802499998,0.0418161601,0.04645102562499998,0.07870269160000001,0.12246701609999999,0.12907576724999997,0.16801260059999998,0.08814541449999999,0.11473524920000001,0.12092676699999999,1.0779528685007334,0.14584977399586987,1.9078505128925023,0.856494546260664,3.4561837000811035,0.4678498192421819
2720.949216070049,0.09114361,0.033496320399999994,0.0392238025,0.10050802090000002,0.110507476,0.11958259,0.19142271400000002,0.072494222,0.11604566120000001,0.12557558300000002,1.0927721800166539,0.14389066796594563,1.9816799988211093,1.6649898594522168,2.377296295979653,0.6857866397732983
2803.6776245221927,0.08727297640000001,0.03725286010000001,0.043272320399999994,0.09214260249999999,0.11403802840000002,0.1229065368,0.179349482,0.0802998804,0.117176371,0.126288942,1.112705254689467,0.38712675362373844,1.6820241295950202,0.3948812470102307,3.251922936632192,0.8797387520014024
2797.595426923035,0.08009749022500001,0.0457617664,0.04283865062500001,0.08766928809999998,0.1210851376,0.11715405925000001,0.16759582269999998,0.088552184,0.1266791456,0.12256645549999999,0.6654378482515405,0.13719057843981144,2.3101356272865887,0.3640934885607961,3.0562419265899643,0.7896162324927988
2740.708280677288,0.06554624040000001,0.041418355225,0.0447364801,0.10821139202499999,0.10420782060000001,0.10830158040000001,0.16843811820000001,0.0860909153,0.13389455365,0.1391545441,0.4861490596490028,0.15532496862321452,2.0132765793966034,0.7870288630046152,3.166064105019498,0.7310593648634481
2687.5524645000537,0.08525232040000001,0.034821426025,0.047295375625000004,0.0923795236,0.1089698558,0.12699670100000002,0.1774888024,0.08116384474999999,0.1134334474,0.132198703,0.5393438018060187,0.3088152802601574,1.8778742419908907,1.2077233228338755,3.631379531353359,0.44451452958447174
2698.463604246971,0.095187675625,0.031002405625000003,0.04452522010000001,0.0926532721,0.10864707875,0.1302037205,0.1878238495,0.07430717150000002,0.1071909385,0.1284586678,0.8365856124257508,0.4182369504932524,2.419769833547943,0.9786469779983713,2.3773760163559436,0.5652189228701554
2578.573079099476,0.09212742562500002,0.039016125625,0.04558652009999999,0.08147599360000002,0.11990755125000002,0.1296112455,0.17327635200000005,0.0843471255,0.11276307200000002,0.1218885888,2.3534348983427864,9.999897703990765e-11,2.219376354054647,0.3035564531052993,1.8189368448039336,0.841152779958403
2629.284290779453,0.100156425625,0.046218550225,0.03535152040000001,0.07869147039999999,0.13607475575,0.11900725900000002,0.177555134,0.08084295940000001,0.1206151844,0.1054867408,0.8162006674105249,0.18624354099982707,2.128381396038232,0.8247799814960214,3.1321363424885504,0.42095773204885134
2553.589097905178,0.08209657562500002,0.044085301225000005,0.0428572804,0.08790632010000002,0.12032044325000002,0.11863281100000002,0.16990359450000003,0.08693390860000001,0.12450504570000002,0.12275871960000002,1.530626153717476,1.0005308397904502e-10,2.789051380652341,0.9077543807271136,1.9023114687339413,0.21344728321071724
2635.937789715216,0.08528736159999999,0.0382124304,0.0481846401,0.08583142090000001,0.11417595839999999,0.12821140079999999,0.17111791759999997,0.0858196296,0.11453955119999999,0.12861968940000001,0.7441054145464027,9.998488505471235e-11,2.3629289314808335,0.24760099459728177,3.716264963999757,0.4959833636262551
2601.163168164797,0.0734572609,0.041824340099999996,0.0462336004,0.0957531136,0.1108566906,0.11655374119999999,0.1677350464,0.0879474804,0.1265671488,0.1330715776,0.8790477709288554,0.2086126764032604,2.6193358584920676,0.8308648268788583,2.1197430928256655,0.7328413611082681
2670.7112464023226,0.0818360449,0.03404209502499999,0.0517653504,0.09114662902499998,0.10556269069999998,0.1301732928,0.17273192669999998,0.0839571552,0.11140596404999997,0.13737885119999999,0.7567615416252377,0.3073649579105752,2.4319394998610218,0.7146880273371222,3.0526792580626267,0.43631215083088637
2669.0449427592953,0.07647713702500002,0.046638721599999995,0.042654640900000006,0.09057993122500002,0.11944531640000002,0.11422967770000003,0.16646073185000004,0.0892044376,0.1299928028,0.12431660290000003,0.5217925119597183,0.3639840294842601,2.6301020323526485,0.9346693266201893,1.9222438526068564,1.0057652814428037
