nll,pi_aa,pi_cc,pi_gg,pi_tt,pi_ac,pi_ag,pi_at,pi_cg,pi_ct,pi_gt,s_0,s_1,s_2,s_3,s_4,s_5
27438.147824595824,0.08541444630625,0.04048123880025,0.041424867961000006,0.091816272144,0.11760412574250001,0.11896692246500001,0.17711505918,0.081900670869,0.121931725788,0.12334467074400002,0.7392056832747863,0.09533665667496952,2.4120241100341353,0.4154003522455797,2.9927497588957976,0.6128027202288723
27164.138070941135,0.08978382996025,0.0388247616,0.040682083204000005,0.09097613250625002,0.11808193416,0.12087337574200001,0.1807560301775,0.07948514784,0.11886339480000001,0.12167331001000002,0.915894255864593,0.11368238520428836,2.124067179218199,0.6677661554587588,3.1984751820948367,0.5006126656050834
27405.505739405242,0.08985995452225003,0.040094055225,0.04036060910025,0.089460211801,0.12004749025500001,0.12044587993350002,0.17931972076700003,0.080454222765,0.11978017653,0.12017767910100001,0.9344049087991901,0.19215058264116908,2.178738137865841,0.6486688156392366,2.875847172369418,0.6435050877075622
27265.743674105368,0.08721744627600002,0.040412658841,0.04267674247224999,0.08824553478224999,0.11873818090800002,0.122018957442,0.17545996909800002,0.083058548843,0.119435952567,0.12273600877049998,0.7510459759710358,0.16256286851137902,2.2850465766587784,0.6449197391662433,3.074477480259747,0.5644877172593168
27473.43700654848,0.08545361330024999,0.04181186592024999,0.043018908099999996,0.08748935779599999,0.11954873519549998,0.12126204908999999,0.17293098911399998,0.08482218618999998,0.12096434677399999,0.12269794851999999,1.1508877074357553,0.14367165212780272,2.19594035570467,0.5248958447687326,2.9332470573703215,0.5371210117327636
27648.914579688455,0.08748462528400003,0.03811045796099999,0.04250050249225001,0.09171600256225002,0.115482970764,0.12195311451400002,0.17915066415400002,0.080491331547,0.118242781767,0.12486754895450002,0.9404994598792502,0.0741346201087357,2.346593787021086,0.6984175144380685,2.8494414351954966,0.5510727822782495
27393.69334443258,0.084881326336,0.04105547226225,0.042985728900000006,0.08922437832025003,0.118065116592,0.12080870304,0.17405152769600002,0.08401903119000001,0.12104790769350002,0.12386080797000003,0.9341334869387957,0.19569152270637657,2.391153429124597,0.5866658082143917,2.6590399629357924,0.635584080778409
27469.088499574827,0.08566216776099998,0.04117429431025,0.043327046952249995,0.08776584000899999,0.11877843754899998,0.12184397834299998,0.17341524858599996,0.0844739150935,0.12022805873699999,0.12333101265899998,0.6463583849876756,0.04605292767464533,2.0941371709133634,0.8651342008340065,3.4435247205793997,0.5462568100168889
27229.461250267046,0.09012874601025003,0.040149940250249996,0.040661915904,0.088662804169,0.12031066066050002,0.12107530699200002,0.17878554032700003,0.080810234352,0.11932822448699999,0.12008662684799999,0.9218730590463764,0.11433824018481825,2.148995555331576,0.6116375425992768,3.2529613720767308,0.4450062222701572
27043.67663395697,0.08994150950625,0.038165138881,0.04457904390624999,0.08620154720099997,0.11717730499500001,0.12664132818749999,0.17610334780499998,0.082495221725,0.11471519551799998,0.12398036227499996,0.6886671747019497,0.1467617334159351,2.4567445198684386,0.47613112611021646,2.980839103058516,0.7005199533637044
