nll,pi_a,pi_c,pi_g,pi_t,s_0,s_1,s_2,s_3,s_4,s_5
16539.244004838783,0.293942,0.2037515,0.2047415,0.297565,0.7108361744435636,0.11303338032884772,2.3056141938373935,0.48852157967244075,3.399791620081339,0.36854872148626705
16400.860024944974,0.294498,0.19849,0.200701,0.306311,1.0559579919388216,0.21361031333300853,2.1804079112992043,0.6336303692832395,2.8826904910056097,0.46276829834542715
16364.05143733333,0.2921105,0.2022515,0.2048045,0.3008335,0.7329413202632074,0.09151388045902192,2.028244291414222,0.7053184467958524,3.613044023181048,0.3885602358794916
16291.336378268674,0.294033,0.2004535,0.2028655,0.302648,0.8333840444567491,0.12775269146837565,2.5855643890384927,0.4664593368884762,2.450982957259259,0.7412844882870582
16297.724744054649,0.293759,0.197552,0.2098585,0.2988305,0.8046134103541454,0.09075615981753618,2.0255542353766685,0.7348130646147394,3.507248725485429,0.5164377105602443
16000.853295508743,0.2913175,0.2005555,0.2089585,0.2991685,1.1069024046285318,0.10541332083479056,1.966334229971854,0.6783207996963716,3.204662369380125,0.5892098353452732
16056.043994442569,0.2972325,0.19934,0.208693,0.2947345,0.9596612654151039,0.2034602546582091,2.1496338067904754,0.7137532158696581,3.0751917680797356,0.5175421186569299
16181.966255398009,0.293214,0.198583,0.205951,0.302252,0.6853483416304684,0.06511107988032089,2.172554013700032,0.5775218507468991,3.2065951630605105,0.7636132553534241
16180.894070306855,0.290375,0.199806,0.2024615,0.3073575,0.8252421887578123,0.134522368456406,2.3018366871843785,0.7325729580801924,2.9215814495939774,0.4776134973031615
16332.60078948198,0.2939215,0.1980535,0.208252,0.299773,0.7006196690546156,0.21599206830954631,1.9195800837179402,0.684051208918728,3.5469689306799603,0.6096553524397625
16464.456750943544,0.295394,0.2038425,0.206017,0.2947465,0.9889166129826727,0.0582339542066409,2.130280111854979,0.5940036870344703,3.1547785323955853,0.6084000298827282
16520.55320226321,0.2904985,0.2002525,0.2083495,0.3008995,0.6016308171574682,0.23397267981751269,2.012670674084443,0.5051543663402753,3.4787071957537496,0.7053810237897933
16541.658022902408,0.300219,0.20026,0.204209,0.295312,0.7298137109484424,0.10999796943803453,2.0584233828821326,0.5905558862172072,3.560814126797395,0.533085834215955
15955.493871026836,0.294468,0.19755,0.2074485,0.3005335,0.8646745137390566,0.035937862276797385,2.211007573034673,0.3735515201233157,3.3211391941001938,0.6311634297425099
15980.232597048302,0.2928585,0.200183,0.205332,0.3016265,0.7019311378670318,0.036521505451871876,1.985920873198758,0.6897404248585731,3.530279475789779,0.6412954055425601
16259.935118438369,0.2932955,0.1985575,0.200121,0.308026,0.7582861012528619,0.09824290293575386,2.257279564422466,0.6178812896185093,2.9115493618332655,0.7060193330618418
16132.359750742497,0.2879325,0.1990005,0.212449,0.300618,0.7436964790731053,0.06695345373802059,2.1402932165630713,1.0100251034007148,3.3885041434611063,0.3541865478484009
16116.98837229328,0.292314,0.198081,0.2080995,0.3015055,0.8509779549918566,0.16825202715836177,2.373643315422364,0.5495051062088332,3.0212326688527433,0.4495489697046138
16138.509040458128,0.2896985,0.201464,0.2068005,0.302037,0.6992028895019214,0.27706640574492786,2.4622556400303703,0.6423416270176256,2.884418955255392,0.3981472758868631
16168.875930282305,0.291758,0.200889,0.2112025,0.2961505,0.9343145449572381,0.03293399945361507,2.246809526471725,0.6216840805106207,3.063148071178342,0.6468911319783078
16149.21126868036,0.29387,0.2035165,0.2036255,0.298988,0.6995320465383853,0.06684807499389181,2.4315279854645495,0.6267304455265722,3.223846798289563,0.3018908854595055
16269.439294397844,0.2916275,0.197365,0.208801,0.3022065,0.5603470367911321,0.06202533821716792,2.15033645175477,0.5956939449893084,3.366733424537186,0.7781337592085793
16544.36454651695,0.2951985,0.2025225,0.205002,0.297277,0.9334831190470826,0.14413507746210955,1.9920671304802624,0.5028715964691688,3.3746002229472936,0.6006949610503706
16452.792969169663,0.293131,0.202001,0.206762,0.298106,0.9070573860685979,0.14750994902380563,2.167780614708148,0.7304906726029099,3.0694273278700543,0.5285310547825597
16376.450819123393,0.297136,0.1947765,0.211112,0.2969755,0.7526910761902085,0.11617629759757328,2.283709487249941,0.44605731369887885,3.3877682581726063,0.5315834785327798
