nll,pi_aa,pi_cc,pi_gg,pi_tt,pi_ac,pi_ag,pi_at,pi_cg,pi_ct,pi_gt,s_0,s_1,s_2,s_3,s_4,s_5,s_6,s_7,s_8,s_9,s_10,s_11,s_12,s_13,s_14,s_15,s_16,s_17,s_18,s_19,s_20,s_21,s_22,s_23,s_24,s_25,s_26,s_27,s_28,s_29,s_30,s_31,s_32,s_33,s_34,s_35,s_36,s_37,s_38,s_39,s_40,s_41,s_42,s_43,s_44
27517.65889099963,0.087355,0.039328,0.043503,0.092846,0.118297,0.125378,0.16756,0.084085,0.11852499999999999,0.123123,1.0000006248546036e-08,1.0000006248546036e-08,1.0000006248546036e-08,2.528930989418158,0.5222051871833053,8.773309177698613,1.0000006248546036e-08,1.0000006248546036e-08,1.0000006248546036e-08,1.0000006248546036e-08,1.0000006248546036e-08,5.686545650772137,1.0000006248546036e-08,1.0000006248546036e-08,3.9601976013991314,16.324538109853307,1.0000006248546036e-08,1.0000006248546036e-08,1.0000006248546036e-08,0.7111008875821044,1.0000006248546036e-08,1.502818270449593,1.0000006248546036e-08,1.704091479685859,1.0000006248546036e-08,1.0000006248546036e-08,8.483861956850925,1.0000006248546036e-08,11.24731612319974,2.1657864908891273,1.0109334994234376,4.73811657894892,1.0000006248546036e-08,4.450861865901538,1.0000006248546036e-08,0.9858621738176412,3.392963017202971,1.0000006248546036e-08,4.998383236127621,1.0000006248546036e-08,1.3247982606774034,0.18160031973093824,1.5134157743318548,5.788349041218912,1.0306096771052595
27357.31801033756,0.088402,0.0396,0.046501,0.088126,0.120972,0.12262,0.173493,0.081093,0.116991,0.122202,1.0000000011601058e-08,1.0000000011601058e-08,1.0000000011601058e-08,3.484226303664205,0.17065972758597875,8.066686102122702,1.0000000011601058e-08,1.0000000011601058e-08,1.0000000011601058e-08,1.0000000011601058e-08,1.0000000011601058e-08,2.781888849636906,1.0000000011601058e-08,1.0000000011601058e-08,1.819275811578155,13.231656643094324,1.0000000011601058e-08,1.0000000011601058e-08,1.0000000011601058e-08,1.0000000011601058e-08,1.0000000011601058e-08,1.0205738403105755,1.0000000011601058e-08,4.407620022792114,1.0000000011601058e-08,1.0000000011601058e-08,7.096424947541468,1.0000000011601058e-08,11.245193630556635,1.9812494942218584,0.7875480795677243,4.902092401093651,1.0000000011601058e-08,6.185227940559854,1.0000000011601058e-08,2.0036049306181067,1.7677793387233178,1.0000000011601058e-08,4.410789414077224,1.0000000011601058e-08,1.4301884068008444,0.09294321897356936,1.63264002935471,9.056975211565929,1.2166168289321029
27390.069072129452,0.081311,0.040506,0.041302,0.092996,0.10772899999999999,0.12911299999999998,0.17708800000000002,0.08868200000000001,0.120171,0.121102,1.0000000018093094e-08,1.0000000018093094e-08,1.0000000018093094e-08,2.8262200451477875,0.35359925271330717,7.965036339518257,1.0000000018093094e-08,1.0000000018093094e-08,1.0000000018093094e-08,1.0000000018093094e-08,1.0000000018093094e-08,3.963918620838182,1.0000000018093094e-08,1.0000000018093094e-08,1.6368627475880602,18.990596455672005,1.0000000018093094e-08,1.0000000018093094e-08,1.0000000018093094e-08,0.3562978192746713,1.0000000018093094e-08,1.0000000018093094e-08,1.0000000018093094e-08,3.039345938114884,1.0000000018093094e-08,1.0000000018093094e-08,6.788592729906708,1.0000000018093094e-08,9.365181649085727,2.5014580190730955,1.2458367779577586,5.866264551924418,0.20500261824778038,7.0338766528325385,1.0000000018093094e-08,0.8240178019309179,2.3315297146285148,1.0000000018093094e-08,5.087467708414404,1.0000000018093094e-08,0.6241305051081557,0.17728836096745015,1.74687834860132,6.686314876900787,1.6931632533348118
27312.621525474988,0.088332,0.037812,0.044491,0.094516,0.121023,0.1175,0.169769,0.078225,0.12085199999999999,0.12747999999999998,1.0000000003152551e-08,1.0000000003152551e-08,1.0000000003152551e-08,2.183102975323721,0.5615530055358325,8.357336068684946,1.0000000003152551e-08,1.0000000003152551e-08,1.0000000003152551e-08,1.0000000003152551e-08,1.0000000003152551e-08,2.936720348182172,1.0000000003152551e-08,1.0000000003152551e-08,4.029128504578746,14.189797306055045,1.0000000003152551e-08,1.0000000003152551e-08,1.0000000003152551e-08,1.1255760015998952,1.0000000003152551e-08,5.101575893763152,1.0000000003152551e-08,1.3418319806496208,1.0000000003152551e-08,1.0000000003152551e-08,8.17701495032157,1.0000000003152551e-08,10.261882078473644,1.6469672640462079,1.9253001401279872,5.145539461096231,1.0000000003152551e-08,4.317563112605625,1.0000000003152551e-08,1.073371797525159,3.4497305908165528,1.0000000003152551e-08,4.869395138102467,1.0000000003152551e-08,1.5381991458237148,1.0000000003152551e-08,1.0293923631242197,7.85313962181804,0.9011915969799454
27191.242668808896,0.086387,0.043568,0.042896,0.089827,0.11229800000000001,0.121081,0.179581,0.086401,0.112557,0.125404,1.0000000002419687e-08,1.0000000002419687e-08,1.0000000002419687e-08,4.361103391600898,0.19209449427146552,8.99296013221442,1.0000000002419687e-08,1.0000000002419687e-08,1.0000000002419687e-08,1.0000000002419687e-08,1.0000000002419687e-08,5.371663177276041,1.0000000002419687e-08,1.0000000002419687e-08,2.7118200667394756,13.84211578523964,1.0000000002419687e-08,1.0000000002419687e-08,1.0000000002419687e-08,0.7793727753863651,1.0000000002419687e-08,2.677012424412017,1.0000000002419687e-08,1.5473110138971702,1.0000000002419687e-08,1.0000000002419687e-08,7.474351641315264,1.0000000002419687e-08,10.048226717774492,2.335078081522545,0.7425567484869292,6.038242672972968,0.21045987279644718,5.112574130670834,1.0000000002419687e-08,0.8396472650217791,2.1066385013777174,1.0000000002419687e-08,4.545627622374348,1.0000000002419687e-08,1.4982228138697993,0.3603438891682778,1.0338992491633192,6.3351292124371215,1.1403706578614698
27448.086901113376,0.092058,0.036996,0.041599,0.092379,0.111965,0.122124,0.173831,0.082118,0.12354799999999999,0.123382,9.99999999045357e-09,9.99999999045357e-09,9.99999999045357e-09,1.4496337497246496,0.3395593145984698,7.452226890887484,9.99999999045357e-09,9.99999999045357e-09,9.99999999045357e-09,9.99999999045357e-09,9.99999999045357e-09,3.1265017578916736,9.99999999045357e-09,9.99999999045357e-09,3.1211456661205,16.772954452693085,9.99999999045357e-09,9.99999999045357e-09,9.99999999045357e-09,0.7414747454965207,9.99999999045357e-09,2.1056518755028475,9.99999999045357e-09,3.6298143054357146,9.99999999045357e-09,9.99999999045357e-09,8.67689536382312,9.99999999045357e-09,8.563109853331664,3.284832252544329,0.6796522024945543,5.676428528489412,0.4060819421528307,5.3663559457513035,9.99999999045357e-09,0.7033075931543319,2.4307265681849692,9.99999999045357e-09,5.204383796632685,9.99999999045357e-09,1.5786309310238311,9.99999999045357e-09,2.392365490562397,7.659413547487208,0.4947654903004093
27485.628408991575,0.090785,0.040771,0.040471,0.091569,0.115902,0.121192,0.178738,0.083404,0.11684800000000001,0.12032000000000001,1.0000000005837195e-08,1.0000000005837195e-08,1.0000000005837195e-08,3.961304577352308,0.17321046625314124,7.713549696206744,1.0000000005837195e-08,1.0000000005837195e-08,1.0000000005837195e-08,1.0000000005837195e-08,1.0000000005837195e-08,6.010850142797131,1.0000000005837195e-08,1.0000000005837195e-08,2.779502183318197,13.326373706603018,1.0000000005837195e-08,1.0000000005837195e-08,1.0000000005837195e-08,0.38299126479638795,1.0000000005837195e-08,6.187633322623115,1.0000000005837195e-08,3.4661858075328804,1.0000000005837195e-08,1.0000000005837195e-08,5.637679594695719,1.0000000005837195e-08,9.383012669393565,2.0402950243064306,0.9371638120877727,5.261160372965021,0.38828917796417955,4.85759553488829,1.0000000005837195e-08,0.6078182528662815,2.222815766465248,1.0000000005837195e-08,5.827938111196193,1.0000000005837195e-08,1.8954555398777546,0.2620950538886027,0.5757859672434616,10.048134608195959,0.7921250686992741
27501.13289698409,0.086195,0.039394,0.041901,0.087101,0.115707,0.12823400000000001,0.171489,0.086974,0.118115,0.12489,1.0000000003491008e-08,1.0000000003491008e-08,1.0000000003491008e-08,2.5997296261084695,0.33935913948107965,9.224993860003718,1.0000000003491008e-08,1.0000000003491008e-08,1.0000000003491008e-08,1.0000000003491008e-08,1.0000000003491008e-08,4.921679013430513,1.0000000003491008e-08,1.0000000003491008e-08,1.080323600038259,12.921559358429008,1.0000000003491008e-08,1.0000000003491008e-08,1.0000000003491008e-08,1.0270492942450538,1.0000000003491008e-08,3.6082160575179043,1.0000000003491008e-08,1.780721660476316,1.0000000003491008e-08,1.0000000003491008e-08,7.721849508647186,1.0000000003491008e-08,11.304916838007033,1.8651701006529082,1.370077261216454,6.309043731865327,1.0000000003491008e-08,6.141416094786007,1.0000000003491008e-08,0.933467149792583,2.8341879257313383,1.0000000003491008e-08,4.288661200304525,1.0000000003491008e-08,1.106436607716921,0.17649541262153645,1.4699985934051125,5.982831783753473,0.7614898901609385
27343.021739676748,0.081432,0.037115,0.042497,0.091554,0.115758,0.122584,0.176479,0.080779,0.124454,0.12734800000000002,9.999999992344061e-09,9.999999992344061e-09,9.999999992344061e-09,1.4128245051358048,0.758566542975286,8.186461528644907,9.999999992344061e-09,9.999999992344061e-09,9.999999992344061e-09,9.999999992344061e-09,9.999999992344061e-09,4.018372517264992,9.999999992344061e-09,9.999999992344061e-09,5.136734165542418,14.649765440681891,9.999999992344061e-09,9.999999992344061e-09,9.999999992344061e-09,9.999999992344061e-09,9.999999992344061e-09,3.8560342605215805,9.999999992344061e-09,2.0944814677913994,9.999999992344061e-09,9.999999992344061e-09,7.69840512763143,9.999999992344061e-09,9.61299077541906,1.6305547678383965,0.9421765032860201,5.52680357549283,9.999999992344061e-09,4.921952485895211,9.999999992344061e-09,0.7930541590677529,1.7370448946082009,9.999999992344061e-09,4.635452670768234,9.999999992344061e-09,1.827479853683651,0.167627001480072,1.6964136389015358,9.328388118616076,1.4385957592889764
26979.14330474162,0.088901,0.040823,0.041702,0.091315,0.117072,0.119382,0.176416,0.08460100000000001,0.118089,0.121699,1.0000000009229056e-08,1.0000000009229056e-08,1.0000000009229056e-08,2.8630203032696437,0.3982207747664564,7.776690433007898,1.0000000009229056e-08,1.0000000009229056e-08,1.0000000009229056e-08,1.0000000009229056e-08,1.0000000009229056e-08,5.332377079968922,1.0000000009229056e-08,1.0000000009229056e-08,4.8501683596346075,13.693127572727075,1.0000000009229056e-08,1.0000000009229056e-08,1.0000000009229056e-08,1.0000000009229056e-08,1.0000000009229056e-08,5.413680316578705,1.0000000009229056e-08,3.32880163674994,1.0000000009229056e-08,1.0000000009229056e-08,8.008794301583531,1.0000000009229056e-08,8.672495025175364,1.722249247589939,1.049881580203133,6.107966119064467,0.4247752602826244,6.2126362243259,1.0000000009229056e-08,0.8002716103699308,1.8618290521992753,1.0000000009229056e-08,3.917208544634767,1.0000000009229056e-08,0.9105639572729902,1.0000000009229056e-08,1.8914500462306305,8.582525605643847,0.5827007579958637
27238.44815689707,0.088581,0.038888,0.042505,0.088224,0.115624,0.124713,0.170382,0.088364,0.119487,0.123232,1.0000000669906351e-08,1.0000000669906351e-08,1.0000000669906351e-08,2.7182567670167375,0.7258970997815395,6.605092358725375,1.0000000669906351e-08,1.0000000669906351e-08,1.0000000669906351e-08,1.0000000669906351e-08,1.0000000669906351e-08,3.1011541858592437,1.0000000669906351e-08,1.0000000669906351e-08,1.181791492376646,16.91848486728511,1.0000000669906351e-08,1.0000000669906351e-08,1.0000000669906351e-08,0.38485554643129927,1.0000000669906351e-08,2.1455346364346504,1.0000000669906351e-08,3.0822615749144724,1.0000000669906351e-08,1.0000000669906351e-08,7.434255487328307,1.0000000669906351e-08,12.590081139365541,1.6442507230160612,0.6966166437863824,6.312495934174876,1.0000000669906351e-08,6.736344416365551,1.0000000669906351e-08,0.563474619645588,2.000138996772304,1.0000000669906351e-08,4.713037395796992,1.0000000669906351e-08,1.465630552341268,0.28527548930804486,1.525443594541761,7.48930276467384,0.8040833480806545
27103.911018080616,0.086498,0.035995,0.040608,0.08936,0.116707,0.124223,0.171416,0.085841,0.12110499999999999,0.128247,1.00000000011121e-08,1.00000000011121e-08,1.00000000011121e-08,3.227875407283485,0.1911889759796658,5.9357107226538925,1.00000000011121e-08,1.00000000011121e-08,1.00000000011121e-08,1.00000000011121e-08,1.00000000011121e-08,3.865920536445081,1.00000000011121e-08,1.00000000011121e-08,3.970268422071442,13.789353980168848,1.00000000011121e-08,1.00000000011121e-08,1.00000000011121e-08,0.7969307320865799,1.00000000011121e-08,4.595403438296151,1.00000000011121e-08,2.323726886538331,1.00000000011121e-08,1.00000000011121e-08,8.424669942948412,1.00000000011121e-08,9.42978370925832,1.410295085595925,0.6995744319087853,5.974249587903084,0.2035036581985709,6.281481003841231,1.00000000011121e-08,1.0462817237283064,1.5229526924261962,1.00000000011121e-08,4.826658626651782,1.00000000011121e-08,1.9592024643869776,1.00000000011121e-08,1.7588409639156932,9.477931932061427,0.653124465226503
27104.85186653233,0.088039,0.035913,0.041717,0.092419,0.121508,0.121288,0.17219099999999998,0.077584,0.121821,0.12752,1.000000000027174e-08,1.000000000027174e-08,1.000000000027174e-08,5.140935227230448,0.3830422050282796,7.3153730006698225,1.000000000027174e-08,1.000000000027174e-08,1.000000000027174e-08,1.000000000027174e-08,1.000000000027174e-08,5.203237123917553,1.000000000027174e-08,1.000000000027174e-08,3.629613268212011,15.238371063551407,1.000000000027174e-08,1.000000000027174e-08,1.000000000027174e-08,0.3952492558589425,1.000000000027174e-08,3.1265465481474144,1.000000000027174e-08,3.1300826152081096,1.000000000027174e-08,1.000000000027174e-08,8.59160717962037,1.000000000027174e-08,10.909938251270637,1.5528406385140494,0.2723509229047096,5.007099031290848,1.000000000027174e-08,5.029917443945478,1.000000000027174e-08,0.4824388675593659,2.378322601350324,1.000000000027174e-08,4.439577180886844,1.000000000027174e-08,1.3492036340244227,0.27585736975142455,1.7236075336427692,7.547850085111731,0.9161252558721087
27236.80191055142,0.085705,0.037382,0.044106,0.089012,0.115561,0.12320300000000001,0.178222,0.08268500000000001,0.11963,0.124494,1.0001221165858288e-08,1.0001221165858288e-08,1.0001221165858288e-08,2.3955784709959835,0.194231070860226,7.155241318606629,1.0001221165858288e-08,1.0001221165858288e-08,1.0001221165858288e-08,1.0001221165858288e-08,1.0001221165858288e-08,3.1285721377632174,1.0001221165858288e-08,1.0001221165858288e-08,0.6401395559486609,19.34657883394988,1.0001221165858288e-08,1.0001221165858288e-08,1.0001221165858288e-08,1.0880513709825297,1.0001221165858288e-08,2.690032748809671,1.0001221165858288e-08,3.9284046197816678,1.0001221165858288e-08,1.0001221165858288e-08,8.101805378699101,1.0001221165858288e-08,9.958353350827203,1.637069721451367,1.1085317682242948,4.846101584365817,0.8253306374354736,6.227022758504211,1.0001221165858288e-08,1.0869740637038143,1.7626497943589323,1.0001221165858288e-08,6.218138514050183,1.0001221165858288e-08,1.3081332246803796,0.09360974395969462,0.9914702972093496,6.644910374408591,1.2072667581871435
27318.194815870247,0.091164,0.03798,0.041603,0.085397,0.12172,0.125085,0.173048,0.087223,0.116485,0.12029500000000001,1.0000000015733475e-08,1.0000000015733475e-08,1.0000000015733475e-08,2.458592622416897,0.17297185077124022,9.062477327938367,1.0000000015733475e-08,1.0000000015733475e-08,1.0000000015733475e-08,1.0000000015733475e-08,1.0000000015733475e-08,6.281942910574601,1.0000000015733475e-08,1.0000000015733475e-08,1.176900035489426,15.054930589431551,1.0000000015733475e-08,1.0000000015733475e-08,1.0000000015733475e-08,0.37735471328642595,1.0000000015733475e-08,0.5321526156509635,1.0000000015733475e-08,2.7035724839499857,1.0000000015733475e-08,1.0000000015733475e-08,6.053144421654237,1.0000000015733475e-08,10.82448693006723,1.9011385318604421,0.8968590030723472,6.155130858886796,0.18171328140873197,5.7645303412208255,1.0000000015733475e-08,1.0748283919714194,2.133539642972474,1.0000000015733475e-08,4.381167053255788,1.0000000015733475e-08,1.92631362274941,0.09289040200778659,0.9598349017013095,8.451083387702425,1.1083382701715485
27564.57336297777,0.089185,0.037909,0.039203,0.089601,0.123358,0.125395,0.176513,0.081295,0.121435,0.116106,9.999999988582127e-09,9.999999988582127e-09,9.999999988582127e-09,1.310237644635808,0.3263408781021682,7.6194465231120345,9.999999988582127e-09,9.999999988582127e-09,9.999999988582127e-09,9.999999988582127e-09,9.999999988582127e-09,3.4967762029025953,9.999999988582127e-09,9.999999988582127e-09,3.5422597005350753,16.554464253354492,9.999999988582127e-09,9.999999988582127e-09,9.999999988582127e-09,0.37057132885784083,9.999999988582127e-09,2.2639591294804937,9.999999988582127e-09,2.8554384531208172,9.999999988582127e-09,9.999999988582127e-09,8.58835364253822,9.999999988582127e-09,10.267309438516884,1.7492128869659118,0.936940227867943,5.422262117747995,0.18476322081639535,5.093290694240102,9.999999988582127e-09,0.49208787386328773,2.4944680722317005,9.999999988582127e-09,6.588416254124788,9.999999988582127e-09,1.9465654659152203,9.999999988582127e-09,0.917388564794909,7.394533154403716,0.5110205903710519
